Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85,Var86,Var87,Var88,Var89,Var90,Var91,Var92,Var93,Var94,Var95,Var96,date,cluster
98.53,91.28,88.72,97.82,80.35,100.96,104.92,103.93,94.52,87.64,97.92,97.42,95.18,90.09,97.59,96.89,100.2,103.45,96.93,100.21,107.28,99.85,107.82,99.4,105.02,108.51,101.33,97.31,98.08,112.98,121.99,116.32,125.33,114.17,121.76,117.29,134.52,139.17,154.89,148.74,169.8,162.4,180.77,172.9,195.08,177.12,199.93,198.26,199.67,202.37,200.55,194.03,203.92,204.41,194.07,207.35,197.29,188.85,193.43,180.87,184.6,186.25,169.55,169.675,169.8,148.69,160.28,149.1,132.98,138.17,124.42,114.72,125.57,112.98,112.2,104.84,115.78,102.04,106.64,105.33,93.74,101.14,79.85,90.54,102.63,87.23,100.88,92.08,90.12,94.29,90.5,95.39,94.48,87.22,95.28,97.62,2025-11-07 00:00:00,1
115.18,110.42,124.97,105,107.75,112.8,110.6,128.07,111.3,118.17,109.63,111.67,127.72,119.51,104.79,130.35,121.53,122.79,124.53,115.93,120.57,115.65,132.22,132.25,118.89,133.94,146.56,145.7,128.72,142.64,139.78,159.58,143.64,164.83,169.66,163.47,166.11,159.24,176.02,174,176.74,188.27,198.81,213.09,210.59,201.87,246.9,236.12,242.71,239.31,257.04,268.8,261.27,267.75,284.74,272.14,268.91,286.03,271.31,259.09,259.2,264.16,238.89,256.79,253.53,236.33,225.96,226.9,203.77,206.47,200.39,189.07,175.81,160.35,177.18,171.98,157.49,151.47,155.48,145.59,136.85,144.76,137.26,140.01,130.18,123.46,115.55,114.58,132.37,120.53,110.28,118.18,117.07,112.91,118.14,120.5,2025-11-08 00:00:00,1
106.77,122.75,109.9,107.33,117.99,114.43,114.88,122.69,111.25,113.29,116.03,119.01,127.94,114.25,110.47,133.99,115.09,127.08,132.36,136.16,115.81,125.51,141.35,130.65,135.49,133.87,140.16,141.27,144.94,137.58,144.06,148.85,162.71,160.32,171.59,171.74,163.19,178.19,173.1,174.8,187.54,186.74,200.87,210.25,215.39,221.7,233.03,242.85,252.93,254.18,251.9,273.03,279.49,289.14,267.75,280.81,291.77,286.11,281.18,289.89,289.98,257.62,264.56,249.88,253.79,240.51,232.55,223.01,223.25,220.18,202.86,198.52,172.44,179.22,164.15,163.53,166.95,153.57,150.59,162.6,150.12,157.46,132.6,137.92,130.75,135.88,122.25,121.86,137.49,118.15,119.36,105,110.77,130.06,123.13,123.32,2025-11-09 00:00:00,1
101.41,96.34,109.25,103.96,97.7,109.37,100.5,90.7,94.61,113.05,105.79,96.64,118.1,107.38,101.89,103.32,106.64,101.9,95.6,107.93,114.57,112.57,109.31,110,123.44,114.34,116.61,136.11,125.49,118.51,113.12,128.99,122.8,137.54,125.6,139.55,141.88,153.53,151.58,168.28,167.33,186.41,195.05,190.62,202.42,215.41,218.08,219.27,212.79,219.72,228.08,221.96,237.38,223.12,227.91,221.97,222.67,204.32,206.12,204.7,193.19,196.97,188.37,185.23,183.35,166.17,161.92,170.27,150.34,130.3,137.53,134.06,131.12,107.78,111.65,121.37,114.27,112.55,115.56,108.14,113.16,115.13,92.61,108.31,94.56,110.73,106.09,104.89,109.4,98.96,91.93,98.55,101.41,105.66,107.22,101.31,2025-11-10 00:00:00,1
94.82,103.03,97.16,108.11,93.89,97.63,103.28,98.3,110.41,99.86,111.19,115.98,103.28,97.17,111.85,124.37,94.74,117.64,91.71,113.87,118.44,113.06,113.44,112.46,107.07,124.16,124.44,123.12,113.74,144.16,137.41,146.43,120.7,142.49,139.84,143.55,154.07,158.81,160.11,160.89,162.27,192.14,183.91,199.66,205.56,198.26,219.72,221.19,214.26,224.53,220.57,218.41,226.73,222.1,229.36,209.78,197.92,202.18,200.81,213.4,197.7,199.05,203.25,195.67,191.35,178.98,170.55,162.72,149.41,161.34,132.1,132.22,124.9,115.32,123.91,123.16,105.26,108.83,101.03,114.95,109.09,112.44,107.03,112.08,102.08,114.52,110.37,91.4,112.73,115.58,103.47,98.38,108.24,106.86,96.015,85.17,2025-11-11 00:00:00,1
152.89,160.16,148.39,166.17,154.99,166.36,160.6,158.15,162.29,166.76,172.35,164.26,161.9,169.74,162.5,167.64,163.42,165.58,174.22,172.93,169.18,179.42,171.06,185.38,184.47,186.46,210.7,217.78,232.49,256.98,292.71,313.51,349.3,330.58,339.29,318.26,313.01,272.26,252.7,244.37,260.26,226.78,229.99,225.73,229.1,234.4,236.3,229.58,233.88,235.225,236.57,249.66,238.58,232.49,240.12,254.51,221.59,244.19,225.36,218.69,204.05,217.77,209.52,207.4,219.2,204.68,232.5,230.66,263.7,278.6,313.92,319.57,326.98,311.6,295.98,286.53,281.81,236.99,237.41,209.44,190.88,189.07,185.99,169.94,162.41,170.5,168.46,169.68,166.29,175.83,157.29,169.12,160.97,151.47,155.36,162.34,2025-11-12 00:00:00,2
104.28,86.22,98.55,101.49,97.775,94.06,98.71,94.59,103.46,91.06,98.29,95.55,113.78,92.17,113.01,97.58,98.8,103.76,101.99,104.78,113.7,99.78,101.04,106.16,118.87,121.92,130.46,115.68,120.82,109.52,130.48,126.71,135.24,124.62,124.86,127.62,133.43,150.29,150.95,165.12,169.12,171.97,179,195.5,189.21,186.48,212.12,208.8,219.08,213.03,220.18,224.14,208.59,206.01,210.51,191.58,208.41,180.77,202.43,193.82,192.6,183.26,170.04,174.63,164.18,150.62,155.28,153.88,137.69,138.26,116.01,118.06,116.89,116.05,114.34,110.78,114.18,119.78,113.66,114.31,106.79,111.25,97.54,112.52,99.09,102.29,104.71,100.89,89.02,101.35,113.39,94.38,90.44,98.96,100.67,109.99,2025-11-13 00:00:00,1
103.51,98.05,94.59,97.86,89.05,97.45,94.05,93.33,101.15,85.06,99.01,93.2,94.3,91.61,101.69,109.49,96.4,112.4,98.81,106.9,117.38,103.6,106.86,100.92,98.07,102.11,114.17,115.96,120.08,111.69,120.46,119.8,116.47,128.97,131.41,136.42,129.57,147.58,155.03,157.88,157.71,174.99,180.31,186.98,196.35,189.32,196.33,193.77,191.25,205.31,203.48,190.29,206.55,193.23,208.82,206.35,205.44,190.48,189.45,175.97,175.85,179.19,172.78,164.55,153.63,157.19,149.17,149.54,147.47,127.02,120.32,122.69,115.61,116.51,119.28,117.68,107.05,104.075,101.1,103.85,114.22,103.84,104.78,119.56,90.13,114.36,91.52,100.29,111.89,108.92,96.74,108.2,100.02,89.76,95.81,107.92,2025-11-14 00:00:00,1
116.75,120.95,100.1,114.15,104.38,124.39,116.98,114.46,115.17,110.24,117.75,113.07,113.63,108.78,97.77,131.13,121.82,113.35,127.44,126.67,124.86,113.37,110.27,129.56,124.36,128.96,136.85,156.15,132.77,138.73,155.67,149.69,149.28,154.3,150.21,164.79,162,176.6,163.94,177.7,187.08,183.01,175.82,194.37,205.62,206.7,203.36,207.22,219.18,231.14,236.94,225.07,242.12,235.8,243.67,251.72,252.21,245.74,246.45,253.05,248.94,235.57,226.93,225.4,216.18,210.49,207.34,195.32,206.02,196.4,189.63,172.52,183.36,156.61,147.71,157.14,147.91,126.33,147.85,147.02,145.09,134.18,134.09,132.63,111.82,119.44,109.78,113.12,116.87,113.53,116.73,119.93,110.66,119.77,115.64,113.32,2025-11-15 00:00:00,1
107.18,104.7,105.74,117.07,102.54,121.29,111.38,112.74,121.52,117.71,109.96,105.35,110.67,105.17,101.44,114.48,112.94,103.8,119.21,115.29,112.41,123.99,115.49,112.06,125.08,127.39,115.02,122.62,139.03,133.78,139.18,141.23,145.28,145.6,149.61,142,154.25,168.97,176.09,181.52,185.79,180.77,177.6,186.36,187.21,196.34,197.4,208.455,219.51,225.24,220.9,223.63,238.12,228.77,243.08,251,253.75,245.13,230.36,249.29,226.66,227.15,210.6,227,227.05,212.53,194.47,203.33,181.81,193.89,185.92,176.86,160.34,161.87,158.15,144.71,147.6,146.7,136.47,132.2,126.12,129.68,131.28,143.17,119.26,133.55,123.59,124.71,108.74,110.8,106.15,111.1,116.85,103.47,106.42,106.51,2025-11-16 00:00:00,1
98.83,96.29,93.38,99.51,88.85,86.63,84.47,102.86,91.48,86.8,88.88,89.8,91.16,89.22,91.65,107.45,109.98,100.11,89.42,101.49,113.39,97.12,105.08,101.75,110.56,97.76,105.33,121.93,124.67,111.6,126.12,105.34,109.07,121.5,117.06,131.22,134.52,143.41,139.99,148.65,162.3,170.41,171.98,171.35,177.28,168.66,178.98,189.16,192.84,191.89,206.94,189.25,185.3,169.02,186.36,170.38,180.59,163.47,181.16,172.16,166.73,161.26,157.65,156.29,152.88,150.32,129.3,147.77,140.17,126.58,120.26,112.87,117.24,112.64,108.15,97.65,111.92,89.73,103.58,91.31,101.78,98.78,109.9,94.78,102.86,96.83,87.7,81.3,96.76,92.22,96.09,96.61,83.11,100.92,90.01,102.66,2025-11-17 00:00:00,1
149.7,153.54,142.76,145.11,133.95,149.9,144.85,139.84,151.05,158.63,157.17,163.28,145.5,147.44,137.59,161.15,161.65,153.72,147,166.75,148.14,161.24,155.46,173.24,183.07,186.93,188.39,205.5,215.81,259.24,267.61,281.01,294.56,297.09,298.7,303.71,280.38,254.63,247.91,235.66,214.46,208.29,209.24,212.86,206.42,222.46,225.71,212.17,213.84,220.68,214.55,214.97,214.86,234.14,215.65,231.42,215.39,221.09,203.23,203.94,208.35,200.47,188.71,204.27,209.46,208.85,226.39,223.85,242.08,243,266.03,279.47,290.57,284.7,280.81,267.58,251.17,227.6,224.42,191.5,179.8,172.61,166.91,165.84,153.65,152.9,154.53,155.74,138.34,157.6,161.21,143.55,148.24,140.82,144.55,148.05,2025-11-18 00:00:00,2
109.68,100.64,92.16,99.32,99.09,103.02,91.23,92.41,110.93,107.61,99.69,104.34,99.39,101.15,92.65,108.8,95.53,98.59,93.4,82.24,104.62,110.41,111.39,103,106.9,100.89,124.92,121.61,118.96,129.38,112.24,128.76,113.83,128.29,133.39,126.02,139.35,142.49,135.81,162.29,168.82,166.14,180.21,185.71,172.83,189.75,190.13,195.01,194.83,193.12,204.2,190.5,211.09,193.29,198.52,202.38,190.84,196.04,187.44,183.38,171.93,174.15,178.76,168.3,175.51,157.58,152.42,143.99,134.58,136.4,121.94,118.08,113.66,108.63,112.93,114.89,115.96,102.67,112.71,98.91,113.83,109.27,111.52,105.88,95.63,94.61,96.51,110.64,96.65,86.47,101.5,93.2,101.12,100.71,100.32,84.94,2025-11-19 00:00:00,1
98.59,97.16,97.68,103.36,106.81,89.74,114.13,100.4,97.15,91.4,113.22,101.77,96.01,107.3,104.37,87.79,95.99,113.04,103.15,120.65,114.13,105.44,107.44,102.44,110.8,111.48,111.69,103.31,121.65,127.86,119.47,130.03,130.93,139.51,132.51,135.98,144.53,151.74,165.43,167.34,164.02,192.33,193.65,183.63,188.36,198.05,204.45,206.98,230.17,211.9,209.43,216.77,215.21,219.16,199.55,221.65,204.89,192.65,193.25,187.28,188.49,188.58,176.14,171.29,183.25,138.25,163.31,145.84,141.22,133.14,116.79,126.98,119.95,103,117.85,123.67,119.83,111.42,108.63,105.02,115.72,106.95,108.7,106.7,106.32,104.19,110.25,105.1,99.59,89.44,116.99,104.48,91.69,97.63,99.53,102.3,2025-11-20 00:00:00,1
100.14,96.18,105.19,102,99.1,103.41,95.12,113.6,95.59,96.51,103.33,102.88,107.15,108.73,96.8,113.64,97.13,109.83,114.65,112.25,98.36,114.1,119.77,119.67,128.92,114.8,120.92,124.56,108.17,124.87,144.06,139.32,138.35,115.73,140.05,138.66,144.15,144.99,156.23,151.93,159.2,172.63,184.36,179.46,214.01,204.25,213.45,221.82,211.19,211.49,223.4,219.59,222.51,239.84,228.06,216.28,217.99,219.84,208.48,196.92,199.1,184.83,186.21,168.15,172.13,176.37,155.78,147.82,159.61,150.87,125.31,127.15,120.49,112.2,122.28,104.6,114.17,108.5,115.08,108.23,118.62,111.79,97.24,98.62,99.98,115.37,101.3,103.1,107.92,114.71,105.37,103.25,113.16,113.8,102.2,93.44,2025-11-21 00:00:00,1
130.23,105.49,114.36,124.09,126.59,118.82,125.84,123.32,113.32,117.83,127.96,122.37,119.86,123.74,127.4,120.59,133.47,122.85,120.73,133.15,125.23,134.53,138.58,126.16,147.47,144.96,140.65,141.61,145.46,152.38,139.08,164.32,167.05,163.38,166.17,175.75,190.34,166.27,185.23,191.1,182.13,189.89,197.19,214.78,211.6,237.9,233.73,235.86,249.99,254.94,281.6,270.23,271.29,273.53,282.45,280.63,265.33,276.09,268.36,266.55,256.98,272.66,250.49,246.6,251.35,232.26,242.95,225.48,220.06,209.065,198.07,195.48,184.76,170.16,170.66,177.01,164.62,168.67,155.13,153.57,162.23,146.69,138.74,146.69,129.62,129.96,137.05,138.92,126.42,140.97,133.68,127.34,117.94,128.37,118.34,121.33,2025-11-22 00:00:00,1
126.92,129.92,126.98,118.13,128.15,124.31,109.18,109.59,114.84,117.01,125.03,128.7,112.9,122.11,125.16,124.46,117.53,106.2,120.14,118.09,126.61,123.27,137.76,141.27,139.56,139.88,153.41,134.59,134.55,153.57,154.91,163.07,154.74,169.22,162.98,175.91,189.59,159.82,191.06,177.31,202.28,189.12,203.45,209.68,208.79,228.26,220.89,243.98,241.79,252.23,250.08,257.74,262.74,257.71,277.27,264.38,269.33,263.34,277.29,267.4,255.42,246.5,244.66,243.79,233.18,244.93,221.97,211.35,217.74,211.63,200.65,191.33,187.08,187.46,156.69,178.25,154.46,164.92,151.26,151.95,149.57,139.61,152.47,144.74,140.42,117.97,134.52,138.95,133.01,128.91,120.21,121.26,103.59,126.8,108.96,118.01,2025-11-23 00:00:00,1
105.56,110.73,112.73,102.76,102.58,110.66,103,109.57,93.44,97.16,98.13,116.35,93.79,108.86,101.08,95.9,102.44,100.8,106.58,107.23,106.77,104.23,113.77,110.77,112.94,115.26,113.56,109.94,128.43,120.34,107.87,132.89,128.14,119.76,130.11,138.54,136.31,144.84,153.88,163.52,164.34,180.74,187.67,191.88,184.29,192.48,201.54,212.98,201.71,208.93,215.07,203.53,208.02,206.4,191.63,193.44,186.82,189.12,191.42,183.27,190.48,186.66,176.3,163.79,160.103333333333,156.416666666667,152.73,144.92,150.25,132.16,133.43,129.72,118.85,118.49,107.6,105.61,92.31,101.99,112.2,116.41,99.43,104.2,102.49,100.71,106.82,98.04,94.86,106.75,100.57,125.51,89.03,108.68,94.66,99.59,111.46,85.49,2025-11-24 00:00:00,1
59.25,49.89,59.44,63.18,55.75,53.04,57.51,55.34,48.44,59.26,63.13,43.81,66.89,63.5,60.03,59.16,73.46,47.49,61.25,62.87,57.75,76.61,58.4,55.36,66.48,71.52,57.99,73.33,75.79,72.92,73.24,66.25,68.94,75.75,70.57,69.82,72.58,72.84,82.04,90.18,76.73,89.95,73.47,82.56,86.955,91.35,77.82,83.64,82.92,88.39,77.85,78.56,75.94,92.1,85.26,84.23,86.94,90.7,75.84,70.78,76.61,85.34,73.23,73.08,86.04,78.72,71.42,77.77,81.94,62.41,75.54,69.86,66.415,62.97,78.5,65.71,75.83,65.09,71.21,64.38,49.66,60.61,59.7,65.12,62.54,62.12,55.62,63.54,63.58,70.14,51.49,64.02,54.23,59.85,67.42,55.41,2025-11-25 00:00:00,4
50.41,53.88,45.58,53.67,57.91,41.35,60.27,52.33,67.31,61.91,59.76,50.06,59.12,56.57,61.93,64.3,73.4,49.64,61.65,55.71,66.39,53.04,56.28,65.45,58.44,66.86,64.14,53.01,60.99,78.89,79.01,71.58,64.56,72.41,64.12,67.6,85.39,75.31,74.68,85.52,74.94,66.98,76.64,84.53,81.97,92.97,78.3,81.51,86.85,78.92,81.58,76.19,84.33,83.27,83.45,89.6,86.87,68.3,89.37,101.01,97.48,68.75,66.22,68.78,74.11,72.54,71.86,88.64,55.77,62.57,72.17,76.99,58.32,64.55,55.9,72.48,60.7,54.86,55.41,61.26,57.23,63.81,60.33,62.46,54.19,62.91,56.38,65.44,64.25,60.82,68.46,61.87,46.09,55.61,67.21,65.45,2025-11-26 00:00:00,4
93.62,92.84,98.16,100.43,99.49,93.16,81.9,104.92,98.35,87.65,98.71,88.94,95.76,96.12,88.36,94.54,92.28,97.63,95.07,83.24,103.3,104.77,97.84,101.97,93.27,107.87,97.83,105.55,111.33,110.62,116.48,121.86,117.62,99.79,125.47,131.59,133.56,142.78,148.82,135.81,158.71,171.19,169.26,178.95,178.75,185.91,181.83,205.55,202.72,187.52,186.54,197.56,199.77,193.88,197.78,193.66,171.84,175.56,174.05,174.47,173.4,169.06,152.85,152.75,152.62,153.58,141.12,143.97,134.51,126.99,112.51,113.76,105.96,106.01,115.51,100.98,106.64,116.86,93.49,97.42,93.66,98.59,100.26,95.91,96.48,82.24,107.84,84.97,96.99,87.84,92.09,92.99,100.17,93.69,102.65,93.16,2025-11-27 00:00:00,1
133.2,141.36,139.48,152.52,130.09,144.13,144.98,142.83,137.42,161.96,151.7,149.43,147.05,156.06,157.16,137.33,149.29,164.22,160.17,156.845,153.52,159.22,153.99,168.14,160.26,171.88,183.5,210.57,214.72,239.99,262.96,293.04,314.38,304.88,314.58,286.32,278.27,251.8,228.83,223.34,204.65,211.14,220.25,209.85,210.87,213.8,209.43,212.6,217.31,213.1,209.95,222.85,215.88,205.78,218.53,209.44,209.67,219.36,206.1,205.39,207.99,190.25,198.36,201.45,191.85,210.38,213.83,228.52,249.01,249.94,263.84,288.87,285.71,288.85,280.11,259.29,237.53,231.69,191.8,189.6,178.26,176.86,172.87,155.83,150.68,139.96,146.74,146.05,150.27,156.03,146.75,152.82,155.135,157.45,155.04,140.73,2025-11-28 00:00:00,2
109.12,113.86,101.48,109.12,117.48,111.14,102.67,119.39,117.6,115.47,111.22,111.09,116.93,103.72,129.29,106.87,121.95,124.88,99.04,113.42,128.29,109.79,121.44,124.7,128.5,117.79,121.29,138.46,140.24,130.63,143.34,138.86,151.5,147.03,147.61,164.38,161.85,163.36,161.99,171.87,177.92,181.42,207.22,184.91,185.72,222.17,222.2,205.49,239.88,227.97,243.45,236.31,246.54,244.18,259.44,253.79,241.24,243.33,241.34,251.12,237.97,232.08,228.89,220.84,213.08,215.77,222.37,212.81,202.45,207.55,186.97,181.63,181.75,169.44,168.51,162.87,158.64,143.32,143.99,138.54,145.32,137.19,143.52,116.72,124.86,122.78,114.77,121.32,102.3,107.52,110.27,109.09,115.87,124.84,115.17,100.77,2025-11-29 00:00:00,1
101.105,101.44,124.43,111.94,114.69,127.14,113.74,127.51,119.94,123.99,130,116.89,124.3,116.94,121.26,120.33,112.86,135.61,112.64,120.39,121.04,119.99,131.12,126.94,125.68,124.36,131.48,131.39,137.21,144.31,135.91,159.95,149.24,152.52,152.03,154.72,161.46,168.2,186.57,167.59,174.01,176.24,185.17,196.68,209.15,200.27,212.12,217.75,230.68,233.655,236.63,239.42,243.08,257.38,253.75,235.06,262.02,237.92,246.53,257.54,241.65,242.78,232.48,231.83,225.77,213.8,204.94,210.3,209.99,202.18,191.41,181.76,170.32,164.57,165.73,164.61,157.35,156.23,140.45,154.96,141.07,134.1,135.77,138.34,128.47,130.64,130.59,119.87,124.63,116.45,104.08,127.78,114.98,117.36,110.81,125.44,2025-11-30 00:00:00,1
93.59,103.78,108.07,101.93,102.19,90.49,103.28,109.32,90.44,103.18,104.72,103.12,100.28,100.49,92.61,117.13,104.07,111.06,92.91,103.72,115.61,116.5,104.53,115.44,121.06,105.1,124.23,120.18,119.02,118.38,127.51,120.72,127.19,135.25,122.98,140.47,144.78,142.04,151.71,159.4,165.06,164.54,180.05,181.83,190.41,176.96,200.18,203.22,188.59,196.03,191.46,209.22,191.07,196.43,197.11,186.57,195.14,190.27,177.04,179.37,183.74,164.82,181.49,152.61,162.7,156.09,154.34,156.67,144.56,119.96,117.78,136.18,130.12,115.32,116.77,105.19,101.39,109.58,97.21,103.12,111.88,104.51,101.46,101.32,99.02,96.3,93.58,108.43,108.815,109.2,95.64,94.44,90.79,99.06,94.22,101.62,2025-12-01 00:00:00,1
149.84,144.66,137.37,157.04,139.15,142.63,158.39,166.06,152.06,160.93,162.31,161.99,146.36,158.48,164.51,154.97,171.73,171.62,169.09,166.63,169.07,160.69,165.77,155.71,162.46,174.39,184.91,222.43,221.04,245.54,275.05,292.55,304.3,314.9,309.85,297.12,265.81,240.94,244.32,225.02,224.23,212.73,204.9,211.69,226.53,212.25,219.06,224.3,224.34,227.62,227.97,221.29,217.48,216.53,239.25,233.51,206.31,218.33,217.42,215.63,202.63,206.53,218.67,195.45,198.2,206.35,210.29,218.26,234.94,255.2,266.43,280.88,300.13,308.82,292.655,276.49,244.94,213.77,203.4,182.12,181.44,175.61,151.27,168.72,165.01,146.93,153.42,167.9,149.18,147.01,150.65,134.28,147.51,155.94,159.96,140.65,2025-12-02 00:00:00,2
84.2,95.44,90.18,77.49,89.9,83.49,93.58,73.33,86.12,96.5,84.1,95.11,82.8,95.41,103.02,94.08,92.9,100.61,97.93,95.29,102.3,102.52,96.01,102.92,96.63,113.56,117.21,114.27,118.88,109.72,127.48,115.67,131.61,126.86,126.61,130.66,118.22,141.12,141.89,153.17,149.44,161.88,162.565,163.25,175.39,172.11,182.46,182.41,183.06,187.55,194.63,200.91,199.37,196.59,179.37,188.84,197.13,189.61,181.52,177.21,179.57,170.39,181.08,162.67,153.81,142.23,136.92,141.51,128.51,134.97,133.27,97.06,99.76,107.77,104.73,108.31,110.46,101.46,103.29,105.53,100.61,95.44,89.51,94.93,99.32,95.06,84.41,86.29,101.01,98.19,82.81,100.79,76.29,101,84.98,82.74,2025-12-03 00:00:00,1
96.31,94,79.56,95.66,98.37,90.99,99.43,86.25,89.1,95.76,80.93,82.8,99.3,99.06,104.58,104.87,97.79,92.87,91.74,105.81,89.96,104.76,97.55,107.01,112.07,101.69,98.18,107.82,100.65,107.65,107.27,110.3,118.05,119.78,128.23,111.24,132.35,143.84,154.83,142.54,155.3,156.55,165.51,171.26,178.41,189.22,188.74,171.36,190.71,189.19,178.48,187.42,181.6,180.42,181.28,178.56,184.19,174.45,169.08,164.51,159.58,161,156.54,158.31,158.96,150.88,141.54,133.57,124.78,111.27,119.87,119.48,111.26,105.38,107.21,110.91,105.6,90.33,91.8,93.16,95.75,90.56,95.45,89.12,92.44,95.4,91.98,92.12,96.37,88.58,99.85,90.09,92.18,90.18,83.54,80.14,2025-12-04 00:00:00,1
45.3,46.17,54.68,59.11,44.78,55.03,54.22,51.13,57.88,54.98,56.14,55.74,59.17,56.18,53.19,63.4,55,59.18,50.78,52.6,62.04,58.48,73.55,56.22,57.08,60.53,61.74,67.85,60.69,55.67,61.23,59.99,58.19,60.07,65.24,67.21,78.29,72.26,67.33,74.62,75.38,79,70.33,74.82,72.96,70.89,80.25,84.33,74.53,85.1,74.96,65.69,79.56,78.11,80.45,81.46,85.49,72.68,69.23,62.2,80.49,66.61,94.53,64.55,78.45,78.27,72.96,56.89,57.62,68.9,82.24,59.06,60.94,57.25,65.09,57.29,61.92,64.6,49.09,56.23,52.58,50.25,54.31,63.94,60.89,51.35,71.06,51.83,65.28,65.63,47.17,52.95,54.68,67.68,56.24,59.32,2025-12-05 00:00:00,4
108.87,98.36,98.72,98.21,104.64,98.47,102.88,98.48,104.7,110.92,97.21,105.05,96.91,99.33,98.26,98.29,121.72,89.31,109.43,111.99,113.76,116.51,117.81,110.6,109.95,109.98,146.08,126.39,124.92,125.89,140.24,140.94,136.06,150.74,151.6,146.23,143.11,160.59,160.1,161.4,172.96,160.06,182.21,198.34,200.4,189.36,202.35,197.67,220.84,214.85,213.51,211.02,227.64,213.48,228.35,234.48,217.2,235.74,221.8,228.99,228.57,228.95,216.03,215.07,207.57,202.47,195.54,192.59,181.58,183.04,178.39,177.2,165.98,158.09,137.23,146.99,138.28,146.79,132.69,126.48,131.98,126.45,122.32,97.17,109.97,117.36,117.99,109.69,102.08,99.63,94.06,111.81,101.84,101.78,107.28,105.41,2025-12-06 00:00:00,1
108.07,96.89,109.85,102.86,111.42,107.03,100.55,103,107.2,96.55,111.01,108.77,104.46,109.55,112.81,107.06,109.29,116.12,118.18,106.24,120.51,125.49,110.78,113,120.61,128.55,119.2,140.48,138.27,125.94,141.6,137.71,144.5,156.54,151.5,153.69,155.46,152.9,157.83,156.04,184.95,167.07,184.17,171.74,182.84,191.01,191.08,202.85,203.32,213.46,216.07,219.19,222.31,236.42,232.06,236.93,219.58,226.75,235.96,236.95,217.4,223.02,200.47,217.08,211.95,208.41,193.62,198.51,185.99,182.5,176.48,170.99,169.61,152.88,161.15,149.46,145.25,142.17,145.57,133.26,133.53,116.44,120.03,120.57,122.24,106.08,124.23,111.13,108.53,111.74,116.6,118.05,93.09,109.83,108.32,105.46,2025-12-07 00:00:00,1
142.77,145.11,152.05,135.64,143.45,141.82,142.1,142.69,158.08,143.97,150.67,155.79,142.2,150.83,151.19,149.92,150.03,154.48,154.79,149.36,148.6,167.91,159.87,174.71,176.14,173.58,178.11,195.27,224.57,223.42,254.29,284.8,300.38,303.15,281.01,288.51,272.97,252.03,228.53,219.47,213.05,205.91,211.43,200.22,211.45,205.71,211.73,210.56,208.22,213.78,220.31,211.46,216.03,207.29,212.73,200.83,215.19,210.23,206.52,201.24,195.69,195.67,187.27,189.62,202.81,202.75,199.38,203.13,225.81,240.27,254.73,276.24,284.27,283.94,264.2,259.26,241.75,220.99,198.48,191.12,178,166.44,153.58,161.3,158.04,150.84,157.9,159.07,144.06,150.05,160.12,133.01,144.22,154.82,147.8,150.57,2025-12-08 00:00:00,2
93.71,91.37,102.82,92.4,94.06,96.47,108.71,99.95,94.2,97.72,90.71,100.67,96.61,104.16,102.09,75.29,100.07,93.35,101.41,107.58,102.12,119.39,97.18,108.93,97.72,108.85,115.07,111.87,112.86,111.81,108.99,117.64,121.1,133.51,131.17,121.22,135.19,141.27,164.08,150.5,181.73,160.87,179.82,174.77,183.73,188.75,176.42,198.33,199.32,209.24,183.59,200.6,203.45,192.94,189.63,174.27,200.45,192.16,183.87,176.48,178.71,172.2,152.68,152.8,160.74,156.19,147.88,131.01,132.64,137.63,126.49,114.48,107.43,121.41,117.97,109.71,110.46,89.92,104.89,110.31,98.81,101.09,94.55,102.64,103.31,96.34,103.67,84.47,91.73,95.18,100.07,91.46,99.09,83.22,93.01,95.63,2025-12-09 00:00:00,1
91.46,94.12,104.69,89.87,87.04,95.79,114.42,106.86,100.7,90.17,107.49,95.85,91.56,112.35,101.93,99.55,110.98,107.14,117.16,107.79,101.5,106.96,104.36,104.4,111.28,113.93,118.17,104.86,113.74,126.66,120.86,125.92,134.85,106.24,128.65,136.44,138.06,145.62,151.56,160.35,158.3,177.33,171.31,178.28,186.64,200.06,196.12,180.89,189.37,203.88,207.37,195.82,204.07,189.07,184.22,197.93,180.62,185.75,189.91,176.16,175.34,176.59,155.01,155.52,160.99,162.33,152.68,153.76,136.46,130.07,128.9,116.31,119.23,129.72,105.48,109.12,115.3,114.12,107.15,116.58,104.92,102.28,96.99,104.54,112.83,105.8,102.51,111.22,110.32,100.7,99.42,105.3,104.58,102.22,110.57,99.07,2025-12-10 00:00:00,1
